,CustomerId,Profit,Recency,Frequency,Monetary,Variance,RFM_group_name,SegmentID,Segment_Name
352,369.0,9.0,3.0,3.0,88.56,1.0,Potential Loyalist,2,srebro
353,370.0,1137.0,4.0,24.0,97074.2,48.0,Champion,1,złoto
354,371.0,332.0,11.0,9.0,7422.11,17.0,Loyal Custome,2,srebro
355,372.0,54.0,3.0,2.0,2275.66,7.0,Potential Loyalist,2,srebro
356,373.0,240.0,54.0,1.0,7439.4,1.0,Hibernating,0,brąz
357,374.0,824.0,3.0,27.0,32708.8,46.0,Champion,1,złoto
358,375.0,1248.0,5.0,19.0,93521.74,54.0,Champion,1,złoto
359,376.0,120.0,42.0,6.0,2187.76,9.0,At Risk,0,brąz
360,377.0,444.0,3.0,21.0,11420.25,24.0,Champion,1,złoto
361,378.0,385.0,5.0,21.0,12742.92,23.0,Champion,1,złoto
362,379.0,532.0,5.0,15.0,36371.0,23.0,Champion,1,złoto
363,380.0,1504.0,1.0,7.0,165526.77,35.0,Loyal Custome,1,złoto
364,381.0,32.0,7.0,2.0,540.88,4.0,Potential Loyalist,0,brąz
365,382.0,16.0,45.0,1.0,268.12,2.0,Hibernating,0,brąz
366,383.0,1497.0,9.0,19.0,102748.32,45.0,Loyal Custome,1,złoto
367,384.0,25.0,32.0,1.0,283.1,2.0,Hibernating,0,brąz
368,385.0,168.0,10.0,5.0,4111.39,11.0,Potential Loyalist,2,srebro
369,386.0,1816.0,2.0,27.0,26988.78,33.0,Champion,1,złoto
370,388.0,695.0,11.0,14.0,22351.99,33.0,Loyal Custome,1,złoto
371,389.0,175.0,5.0,11.0,6153.52,15.0,Loyal Custome,1,złoto
372,390.0,601.0,3.0,22.0,20533.99,19.0,Champion,1,złoto
373,391.0,74.0,11.0,10.0,979.88,6.0,Uncertain,2,srebro
374,392.0,186.0,5.0,9.0,7121.49,7.0,Loyal Custome,2,srebro
375,393.0,501.0,7.0,26.0,15946.84,18.0,Loyal Custome,1,złoto
376,394.0,681.0,4.0,26.0,40525.02,24.0,Champion,1,złoto
377,395.0,314.0,47.0,7.0,13519.64,21.0,At Risk,2,srebro
378,397.0,10.0,7.0,1.0,395.76,2.0,Potential Loyalist,0,brąz
379,398.0,165.0,4.0,9.0,3953.35,8.0,Loyal Custome,2,srebro
380,399.0,193.0,2.0,9.0,3757.31,11.0,Loyal Custome,1,złoto
381,401.0,61.0,35.0,2.0,3687.29,7.0,Hibernating,0,brąz
382,402.0,30.0,47.0,1.0,256.24,2.0,Hibernating,0,brąz
383,403.0,224.0,7.0,9.0,4270.27,8.0,Loyal Custome,2,srebro
384,404.0,873.0,3.0,24.0,9282.33,13.0,Champion,1,złoto
385,405.0,1566.0,1.0,4.0,169023.92,24.0,Uncertain,1,złoto
386,406.0,10.0,42.0,1.0,58.46,1.0,Hibernating,0,brąz
387,407.0,103.0,6.0,6.0,3486.62,8.0,Potential Loyalist,2,srebro
388,408.0,81.0,32.0,2.0,1254.59,3.0,Hibernating,0,brąz
389,409.0,79.0,7.0,15.0,1550.04,5.0,Uncertain,2,srebro
390,411.0,531.0,5.0,6.0,65949.45,21.0,Uncertain,1,złoto
391,412.0,126.0,7.0,8.0,2524.5,7.0,Potential Loyalist,2,srebro
392,413.0,111.0,5.0,8.0,3603.23,9.0,Loyal Custome,2,srebro
393,414.0,453.0,3.0,9.0,25455.43,22.0,Loyal Custome,1,złoto
394,415.0,79.0,5.0,5.0,1445.92,7.0,Potential Loyalist,2,srebro
395,416.0,9.0,54.0,1.0,59.25,1.0,Hibernating,0,brąz
396,417.0,257.0,5.0,11.0,10279.22,8.0,Loyal Custome,1,złoto
397,418.0,426.0,3.0,17.0,11221.6,13.0,Champion,1,złoto
398,419.0,791.0,5.0,19.0,56997.26,36.0,Champion,1,złoto
399,420.0,902.0,18.0,11.0,65904.96,37.0,Loyal Custome,1,złoto
400,421.0,383.0,7.0,17.0,18309.41,20.0,Loyal Custome,1,złoto
401,422.0,57.0,10.0,13.0,564.5,4.0,Uncertain,2,srebro
402,423.0,12.0,40.0,1.0,283.56,2.0,Hibernating,0,brąz
403,424.0,74.0,69.0,2.0,3956.3,12.0,Hibernating,0,brąz
404,425.0,653.0,5.0,18.0,24928.34,31.0,Champion,1,złoto
405,426.0,453.0,4.0,8.0,18616.23,15.0,Loyal Custome,1,złoto
406,427.0,451.0,4.0,15.0,19719.87,17.0,Champion,1,złoto
407,428.0,193.0,35.0,3.0,3040.86,7.0,Hibernating,0,brąz
408,429.0,1865.0,5.0,28.0,86601.45,59.0,Champion,1,złoto
409,430.0,462.0,5.0,18.0,20905.01,26.0,Champion,1,złoto
410,431.0,229.0,2.0,20.0,5995.59,10.0,Loyal Custome,1,złoto
411,433.0,128.0,5.0,6.0,2105.55,7.0,Potential Loyalist,2,srebro
412,434.0,241.0,6.0,19.0,5052.0,9.0,Loyal Custome,1,złoto
413,435.0,74.0,49.0,4.0,1122.54,5.0,At Risk,0,brąz
414,436.0,124.0,49.0,5.0,1810.72,6.0,At Risk,0,brąz
415,437.0,74.0,6.0,30.0,1506.78,6.0,Uncertain,1,złoto
416,438.0,177.0,6.0,5.0,1553.46,6.0,Potential Loyalist,2,srebro
417,439.0,1910.0,40.0,2.0,2422.77,8.0,Hibernating,0,brąz
418,440.0,14.0,48.0,4.0,126.07,3.0,Hibernating,0,brąz
419,441.0,586.0,2.0,35.0,25558.24,31.0,Champion,1,złoto
420,442.0,38.0,5.0,10.0,349.74,3.0,Potential Loyalist,2,srebro
421,443.0,2239.0,11.0,18.0,188719.19,50.0,Loyal Custome,1,złoto
422,444.0,8.0,41.0,1.0,75.48,1.0,Hibernating,0,brąz
423,445.0,2698.0,6.0,8.0,18910.46,6.0,Loyal Custome,1,złoto
424,446.0,251.0,25.0,12.0,6396.41,12.0,At Risk,2,srebro
425,447.0,234.0,3.0,18.0,6135.49,17.0,Loyal Custome,1,złoto
426,448.0,25.0,11.0,1.0,801.16,4.0,About To Sleep,0,brąz
427,449.0,337.0,4.0,19.0,10834.76,20.0,Champion,1,złoto
428,450.0,323.0,13.0,12.0,8296.07,20.0,Loyal Custome,2,srebro
429,451.0,157.0,18.0,9.0,3905.25,12.0,Loyal Custome,2,srebro
430,452.0,90.0,7.0,9.0,2035.3,8.0,Potential Loyalist,2,srebro
431,453.0,416.0,5.0,11.0,17686.6,27.0,Loyal Custome,1,złoto
432,454.0,448.0,66.0,2.0,40820.38,20.0,Uncertain,0,brąz
433,455.0,474.0,5.0,13.0,23913.99,24.0,Champion,1,złoto
434,456.0,16.0,32.0,3.0,281.0,4.0,Hibernating,0,brąz
435,457.0,286.0,4.0,14.0,2976.59,8.0,Uncertain,1,złoto
436,458.0,132.0,6.0,6.0,3168.52,17.0,Potential Loyalist,2,srebro
437,459.0,50.0,14.0,2.0,356.75,2.0,About To Sleep,0,brąz
438,460.0,26.0,13.0,3.0,489.99,3.0,About To Sleep,0,brąz
439,461.0,266.0,5.0,6.0,21568.99,8.0,Uncertain,1,złoto
440,462.0,2880.0,3.0,9.0,11446.08,1.0,Loyal Custome,1,złoto
441,463.0,505.0,25.0,5.0,8007.42,5.0,At Risk,2,srebro
442,464.0,15.0,42.0,2.0,689.94,5.0,Hibernating,0,brąz
443,465.0,226.0,5.0,8.0,4968.72,15.0,Loyal Custome,2,srebro
444,466.0,194.0,4.0,15.0,4965.93,18.0,Loyal Custome,1,złoto
445,467.0,6.0,14.0,1.0,49.99,1.0,About To Sleep,0,brąz
446,468.0,130.0,3.0,12.0,2930.69,10.0,Uncertain,1,złoto
447,469.0,154.0,12.0,14.0,2645.32,9.0,At Risk,2,srebro
448,470.0,376.0,6.0,14.0,21975.86,31.0,Loyal Custome,1,złoto
449,471.0,171.0,40.0,7.0,4858.63,9.0,At Risk,2,srebro
450,472.0,870.0,33.0,10.0,4833.89,3.0,At Risk,2,srebro
451,473.0,134.0,6.0,7.0,5241.53,14.0,Loyal Custome,2,srebro
452,474.0,183.0,5.0,12.0,4466.03,10.0,Loyal Custome,2,srebro
453,475.0,70.0,12.0,3.0,1661.71,4.0,About To Sleep,2,srebro
454,476.0,12.0,5.0,1.0,107.4,1.0,Potential Loyalist,0,brąz
455,477.0,432.0,4.0,21.0,23142.45,20.0,Champion,1,złoto
456,478.0,851.0,2.0,26.0,30530.76,13.0,Champion,1,złoto
457,480.0,61.0,34.0,2.0,3290.22,8.0,Hibernating,0,brąz
458,481.0,5505.0,41.0,10.0,87831.89,15.0,At Risk,2,srebro
459,482.0,380.0,6.0,13.0,16528.76,21.0,Loyal Custome,1,złoto
460,483.0,271.0,11.0,6.0,2905.96,6.0,Needs Attention,2,srebro
461,484.0,92.0,10.0,2.0,871.2,3.0,Potential Loyalist,0,brąz
462,485.0,171.0,19.0,4.0,7700.66,14.0,Needs Attention,2,srebro
463,486.0,578.0,3.0,37.0,17547.96,27.0,Champion,1,złoto
464,487.0,370.0,7.0,12.0,21693.72,32.0,Loyal Custome,1,złoto
465,488.0,1557.0,3.0,11.0,79169.46,24.0,Loyal Custome,1,złoto
466,489.0,212.0,9.0,11.0,3593.68,17.0,Loyal Custome,2,srebro
467,490.0,47.0,7.0,5.0,776.72,4.0,Potential Loyalist,2,srebro
468,491.0,155.0,4.0,19.0,4336.95,10.0,Loyal Custome,1,złoto
469,492.0,57.0,27.0,5.0,2288.13,10.0,At Risk,2,srebro
470,493.0,36.0,14.0,3.0,322.2,2.0,About To Sleep,0,brąz
471,494.0,30.0,10.0,1.0,203.1,1.0,Potential Loyalist,0,brąz
472,495.0,10.0,33.0,2.0,381.8,2.0,Hibernating,0,brąz
473,496.0,360.0,9.0,8.0,31131.89,20.0,Loyal Custome,1,złoto
474,497.0,419.0,12.0,7.0,17589.11,16.0,Loyal Custome,2,srebro
475,498.0,96.0,2.0,7.0,5026.9,15.0,Loyal Custome,1,złoto
476,499.0,213.0,5.0,8.0,4177.31,14.0,Loyal Custome,2,srebro
477,500.0,63.0,21.0,3.0,1901.06,7.0,About To Sleep,0,brąz
478,501.0,648.0,3.0,26.0,23444.79,40.0,Champion,1,złoto
479,502.0,903.0,4.0,26.0,47556.92,47.0,Champion,1,złoto
480,503.0,69.0,18.0,3.0,1050.7,7.0,About To Sleep,0,brąz
481,504.0,346.0,4.0,22.0,9771.68,23.0,Champion,1,złoto
482,505.0,13.0,10.0,1.0,325.86,2.0,Potential Loyalist,0,brąz
483,506.0,1559.0,2.0,16.0,76179.43,55.0,Champion,1,złoto
484,507.0,197.0,33.0,3.0,3230.55,4.0,Hibernating,0,brąz
485,508.0,132.0,6.0,11.0,4366.29,10.0,Loyal Custome,2,srebro
486,509.0,43.0,5.0,9.0,494.82,7.0,Potential Loyalist,2,srebro
487,510.0,327.0,11.0,11.0,9974.5,16.0,Loyal Custome,2,srebro
488,511.0,292.0,7.0,19.0,10002.14,22.0,Loyal Custome,1,złoto
489,512.0,80.0,55.0,3.0,3372.32,5.0,Hibernating,0,brąz
490,513.0,9.0,4.0,3.0,284.41,4.0,Potential Loyalist,2,srebro
491,514.0,885.0,5.0,17.0,57228.6,45.0,Champion,1,złoto
492,515.0,90.0,41.0,6.0,1678.71,6.0,At Risk,0,brąz
493,516.0,76.0,5.0,8.0,878.37,6.0,Potential Loyalist,2,srebro
494,517.0,1466.0,3.0,16.0,66393.86,58.0,Champion,1,złoto
495,519.0,609.0,7.0,18.0,26350.22,28.0,Loyal Custome,1,złoto
496,520.0,849.0,11.0,6.0,22226.01,16.0,At Risk,2,srebro
497,521.0,183.0,13.0,6.0,2669.25,5.0,Needs Attention,2,srebro
498,522.0,1227.0,4.0,20.0,55441.15,53.0,Champion,1,złoto
499,523.0,257.0,3.0,9.0,11715.4,19.0,Loyal Custome,1,złoto
500,524.0,130.0,19.0,6.0,2640.09,5.0,Needs Attention,2,srebro
501,525.0,437.0,7.0,22.0,7043.44,14.0,Loyal Custome,1,złoto
502,526.0,61.0,12.0,10.0,1216.07,6.0,Needs Attention,2,srebro
503,527.0,373.0,40.0,2.0,8154.03,6.0,Hibernating,0,brąz
504,528.0,323.0,4.0,14.0,12431.73,16.0,Champion,1,złoto
505,529.0,173.0,13.0,9.0,4463.7,7.0,Loyal Custome,2,srebro
506,530.0,738.0,4.0,13.0,41817.35,32.0,Champion,1,złoto
507,531.0,85.0,7.0,9.0,1401.02,8.0,Potential Loyalist,2,srebro
508,532.0,209.0,5.0,17.0,6589.21,14.0,Loyal Custome,1,złoto
509,533.0,278.0,4.0,14.0,9236.72,27.0,Loyal Custome,1,złoto
510,534.0,181.0,11.0,8.0,2517.43,4.0,Needs Attention,2,srebro
511,535.0,997.0,6.0,15.0,54749.65,48.0,Loyal Custome,1,złoto
512,536.0,240.0,47.0,4.0,3199.9,5.0,At Risk,0,brąz
513,537.0,110.0,66.0,2.0,2644.88,5.0,Hibernating,0,brąz
514,538.0,484.0,4.0,10.0,15494.56,19.0,Loyal Custome,1,złoto
515,539.0,335.0,10.0,8.0,2635.55,6.0,Potential Loyalist,2,srebro
516,540.0,520.0,7.0,18.0,12967.55,25.0,Loyal Custome,1,złoto
517,541.0,210.0,4.0,1.0,6576.8,2.0,Potential Loyalist,2,srebro
518,542.0,588.0,12.0,6.0,8729.42,5.0,Needs Attention,2,srebro
519,543.0,618.0,5.0,18.0,8798.27,13.0,Loyal Custome,1,złoto
520,544.0,404.0,2.0,16.0,7054.33,12.0,Loyal Custome,1,złoto
521,545.0,747.0,6.0,3.0,22024.01,9.0,Uncertain,2,srebro
522,546.0,1049.0,1.0,3.0,110299.82,18.0,Uncertain,1,złoto
523,547.0,12.0,5.0,1.0,264.2,2.0,Potential Loyalist,0,brąz
524,548.0,371.0,5.0,1.0,57359.56,47.0,Uncertain,2,srebro
525,549.0,36.0,47.0,1.0,617.98,2.0,Hibernating,0,brąz
526,550.0,92.0,3.0,11.0,1157.63,6.0,Potential Loyalist,2,srebro
527,551.0,262.0,19.0,13.0,6926.8,15.0,Loyal Custome,2,srebro
528,552.0,571.0,3.0,11.0,26524.78,17.0,Loyal Custome,1,złoto
529,553.0,373.0,4.0,11.0,10900.52,13.0,Loyal Custome,1,złoto
530,554.0,80.0,7.0,6.0,2849.74,10.0,Potential Loyalist,2,srebro
531,555.0,1068.0,4.0,11.0,11399.2,9.0,Loyal Custome,1,złoto
532,556.0,60.0,5.0,7.0,1128.76,7.0,Potential Loyalist,2,srebro
533,557.0,8.0,52.0,1.0,58.58,1.0,Hibernating,0,brąz
534,558.0,28.0,7.0,11.0,483.04,5.0,Potential Loyalist,2,srebro
535,559.0,12.0,4.0,1.0,99.98,1.0,Potential Loyalist,0,brąz
536,560.0,188.0,5.0,20.0,2713.91,9.0,Uncertain,1,złoto
537,561.0,140.0,13.0,4.0,5017.42,12.0,Needs Attention,2,srebro
538,562.0,30.0,55.0,1.0,119.23,1.0,Hibernating,0,brąz
539,563.0,320.0,54.0,2.0,8055.23,3.0,Hibernating,0,brąz
540,564.0,92.0,5.0,11.0,1935.21,5.0,Potential Loyalist,2,srebro
541,565.0,110.0,7.0,9.0,2622.74,10.0,Potential Loyalist,2,srebro
542,566.0,120.0,42.0,1.0,436.74,1.0,Hibernating,0,brąz
543,567.0,694.0,5.0,19.0,28333.53,25.0,Champion,1,złoto
544,568.0,994.0,6.0,9.0,65287.82,36.0,Loyal Custome,1,złoto
545,570.0,22.0,46.0,4.0,476.8,3.0,Hibernating,0,brąz
546,571.0,372.0,19.0,9.0,10103.49,13.0,Loyal Custome,2,srebro
547,572.0,21.0,19.0,2.0,119.98,2.0,About To Sleep,0,brąz
548,573.0,28.0,25.0,2.0,355.99,2.0,Hibernating,0,brąz
549,574.0,852.0,5.0,15.0,39359.08,38.0,Champion,1,złoto
550,575.0,895.0,4.0,15.0,126093.42,49.0,Champion,1,złoto
551,576.0,185.0,6.0,14.0,3414.97,8.0,Uncertain,2,srebro
552,577.0,72.0,9.0,2.0,3528.72,7.0,Potential Loyalist,2,srebro
553,578.0,725.0,3.0,15.0,32153.13,36.0,Champion,1,złoto
554,579.0,180.0,5.0,5.0,25266.34,25.0,Uncertain,1,złoto
555,580.0,965.0,5.0,18.0,34462.52,38.0,Champion,1,złoto
556,581.0,2.0,21.0,2.0,15.78,1.0,About To Sleep,0,brąz
557,582.0,385.0,32.0,7.0,19272.65,12.0,At Risk,2,srebro
558,583.0,91.0,7.0,9.0,2187.29,12.0,Potential Loyalist,2,srebro
559,584.0,8.0,28.0,1.0,362.24,2.0,Hibernating,0,brąz
560,585.0,2580.0,4.0,4.0,54926.53,4.0,Uncertain,1,złoto
561,586.0,898.0,11.0,5.0,28946.64,11.0,At Risk,2,srebro
562,587.0,26.0,3.0,2.0,212.14,2.0,Potential Loyalist,2,srebro
563,588.0,64.0,39.0,4.0,648.89,2.0,Hibernating,0,brąz
564,589.0,401.0,18.0,6.0,8114.24,12.0,Needs Attention,2,srebro
565,590.0,194.0,2.0,5.0,12489.9,13.0,Uncertain,1,złoto
566,591.0,148.0,12.0,14.0,1836.72,10.0,At Risk,2,srebro
567,592.0,107.0,6.0,8.0,4001.15,7.0,Loyal Custome,2,srebro
568,594.0,612.0,7.0,11.0,44265.86,36.0,Loyal Custome,1,złoto
569,595.0,1176.0,33.0,13.0,21438.76,31.0,At Risk,2,srebro
570,596.0,46.0,18.0,8.0,723.82,9.0,Uncertain,2,srebro
571,597.0,641.0,5.0,23.0,21728.42,19.0,Champion,1,złoto
572,598.0,182.0,20.0,10.0,3786.27,15.0,Loyal Custome,2,srebro
573,599.0,693.0,5.0,16.0,25026.56,30.0,Champion,1,złoto
574,600.0,533.0,2.0,21.0,9173.21,11.0,Loyal Custome,1,złoto
575,601.0,422.0,4.0,11.0,17958.07,34.0,Loyal Custome,1,złoto
576,602.0,13.0,6.0,2.0,54.55,2.0,Potential Loyalist,0,brąz
577,603.0,266.0,5.0,15.0,14625.99,20.0,Champion,1,złoto
578,604.0,15.0,70.0,1.0,8.22,1.0,Hibernating,0,brąz
579,605.0,12.0,56.0,1.0,113.22,1.0,Hibernating,0,brąz
580,606.0,226.0,42.0,2.0,29800.0,23.0,Uncertain,0,brąz
581,607.0,308.0,9.0,21.0,12031.19,20.0,Loyal Custome,1,złoto
582,608.0,300.0,4.0,2.0,6999.14,3.0,Potential Loyalist,2,srebro
583,609.0,851.0,2.0,13.0,36543.55,22.0,Champion,1,złoto
584,610.0,23.0,28.0,3.0,214.02,3.0,Hibernating,0,brąz
585,611.0,82.0,13.0,7.0,1308.4,5.0,Needs Attention,2,srebro
586,612.0,334.0,27.0,10.0,3516.8,8.0,At Risk,2,srebro
587,613.0,348.0,3.0,10.0,22681.99,17.0,Loyal Custome,1,złoto
588,614.0,802.0,4.0,14.0,42685.6,25.0,Champion,1,złoto
589,615.0,6.0,3.0,1.0,59.04,1.0,Potential Loyalist,0,brąz
590,616.0,59.0,33.0,3.0,1253.43,4.0,Hibernating,0,brąz
591,617.0,153.0,21.0,8.0,2219.76,9.0,Needs Attention,2,srebro
592,618.0,154.0,6.0,4.0,1821.44,5.0,Potential Loyalist,2,srebro
593,619.0,16.0,6.0,4.0,476.17,2.0,Potential Loyalist,2,srebro
594,620.0,100.0,53.0,1.0,389.75,1.0,Hibernating,0,brąz
595,621.0,295.0,7.0,10.0,5459.98,8.0,Loyal Custome,2,srebro
596,622.0,501.0,4.0,11.0,34773.63,29.0,Loyal Custome,1,złoto
597,623.0,319.0,5.0,12.0,9566.5,7.0,Champion,1,złoto
598,624.0,609.0,9.0,2.0,75576.31,20.0,Uncertain,2,srebro
599,625.0,249.0,6.0,1.0,33891.9,21.0,Uncertain,2,srebro
600,626.0,409.0,3.0,22.0,13890.79,12.0,Champion,1,złoto
601,627.0,829.0,5.0,12.0,47589.88,27.0,Champion,1,złoto
602,628.0,6.0,25.0,1.0,49.99,1.0,Hibernating,0,brąz
603,629.0,306.0,3.0,20.0,2669.32,10.0,Uncertain,1,złoto
604,630.0,1788.0,4.0,16.0,24040.96,16.0,Champion,1,złoto
605,631.0,12.0,3.0,2.0,69.34,2.0,Potential Loyalist,0,brąz
606,632.0,180.0,6.0,12.0,6622.84,16.0,Loyal Custome,1,złoto
607,633.0,16.0,58.0,1.0,337.2,3.0,Hibernating,0,brąz
608,634.0,356.0,5.0,20.0,11757.76,25.0,Champion,1,złoto
609,635.0,155.0,12.0,8.0,5097.82,9.0,Loyal Custome,2,srebro
610,636.0,374.0,7.0,19.0,7470.72,7.0,Loyal Custome,1,złoto
611,637.0,117.0,45.0,2.0,1347.36,3.0,Hibernating,0,brąz
612,638.0,37.0,34.0,1.0,2353.96,4.0,Hibernating,0,brąz
613,639.0,419.0,12.0,3.0,47288.16,28.0,Uncertain,2,srebro
614,640.0,297.0,4.0,17.0,7056.07,7.0,Loyal Custome,1,złoto
615,641.0,108.0,13.0,6.0,3748.34,13.0,Needs Attention,2,srebro
616,642.0,960.0,5.0,3.0,5359.8,2.0,Potential Loyalist,2,srebro
617,643.0,270.0,7.0,12.0,17550.35,18.0,Loyal Custome,1,złoto
618,644.0,18.0,48.0,2.0,856.47,2.0,Hibernating,0,brąz
619,645.0,85.0,13.0,4.0,2494.91,9.0,Needs Attention,2,srebro
620,646.0,38.0,39.0,4.0,355.96,3.0,Hibernating,0,brąz
621,648.0,202.0,4.0,10.0,3925.34,13.0,Loyal Custome,2,srebro
622,649.0,417.0,42.0,7.0,26944.74,20.0,At Risk,2,srebro
623,650.0,268.0,5.0,4.0,8330.38,6.0,Potential Loyalist,2,srebro
624,651.0,14.0,5.0,5.0,190.7,5.0,Potential Loyalist,2,srebro
625,653.0,3564.0,4.0,36.0,132322.7,33.0,Champion,1,złoto
626,654.0,224.0,10.0,4.0,18670.41,16.0,Uncertain,2,srebro
627,655.0,255.0,48.0,2.0,1334.37,2.0,Hibernating,0,brąz
628,656.0,495.0,6.0,18.0,14419.81,33.0,Loyal Custome,1,złoto
629,657.0,153.0,10.0,4.0,2103.76,7.0,Potential Loyalist,2,srebro
630,658.0,396.0,7.0,12.0,15963.75,18.0,Loyal Custome,1,złoto
631,659.0,498.0,7.0,24.0,18689.9,24.0,Loyal Custome,1,złoto
632,660.0,111.0,3.0,7.0,3041.54,13.0,Potential Loyalist,2,srebro
633,661.0,298.0,10.0,17.0,7018.58,8.0,Loyal Custome,2,srebro
634,662.0,711.0,3.0,11.0,56469.19,44.0,Loyal Custome,1,złoto
635,663.0,578.0,6.0,13.0,26605.82,32.0,Loyal Custome,1,złoto
636,664.0,82.0,2.0,8.0,1215.63,5.0,Potential Loyalist,2,srebro
637,665.0,4.0,61.0,1.0,37.74,1.0,Hibernating,0,brąz
638,666.0,272.0,6.0,13.0,7558.83,13.0,Loyal Custome,1,złoto
639,667.0,369.0,18.0,16.0,13630.23,22.0,Loyal Custome,2,srebro
640,668.0,465.0,3.0,12.0,20418.93,18.0,Champion,1,złoto
641,670.0,62.0,42.0,8.0,1253.38,7.0,At Risk,2,srebro
642,671.0,8.0,25.0,1.0,96.98,1.0,Hibernating,0,brąz
643,672.0,567.0,4.0,13.0,9852.13,19.0,Champion,1,złoto
644,673.0,661.0,3.0,11.0,23325.34,19.0,Loyal Custome,1,złoto
645,674.0,1648.0,5.0,16.0,161603.86,47.0,Champion,1,złoto
646,675.0,188.0,5.0,12.0,7667.15,8.0,Loyal Custome,1,złoto
647,676.0,323.0,1.0,3.0,12149.47,8.0,Uncertain,1,złoto
648,677.0,366.0,7.0,12.0,21566.29,19.0,Loyal Custome,1,złoto
649,678.0,44.0,35.0,4.0,385.94,3.0,Hibernating,0,brąz
